Driver,Team,LapNumber,LapTime,Compound,Stint,TrackStatus,IsAccurate,LapTimeSeconds,Year,Track,Session,AirTempC,TrackTempC,Rainfall,TyreAgeLaps,SessionProgress,LapTimeFormatted,FuelKg,EstimatedCarWeightKg,CompoundEffect,Intensity,TyreAgeEffect,EstimatedTyreTempC
RIC,RB,57.0,0 days 00:01:19.672000,HARD,2.0,1,True,79.672,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,54,Late,1:19.672,31.025641025641022,829.025641025641,2,-0.07182425978987655,10.0,57.887054441260744
RIC,RB,58.0,0 days 00:01:19.119000,HARD,2.0,1,True,79.119,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,55,Late,1:19.119,29.615384615384613,827.6153846153846,2,0.13944603629417152,10.0,59.15467621776504
RIC,RB,59.0,0 days 00:01:18.936000,HARD,2.0,1,True,78.936,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,56,Late,1:18.936,28.205128205128204,826.2051282051282,2,0.20936007640878174,10.0,59.574160458452695
RIC,RB,60.0,0 days 00:01:19.230000,HARD,2.0,1,True,79.23,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,57,Late,1:19.230,26.794871794871796,824.7948717948718,2,0.09703915950333906,10.0,58.90023495702004
RIC,RB,61.0,0 days 00:01:18.771000,HARD,2.0,1,True,78.771,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,58,Late,1:18.771,25.384615384615373,823.3846153846154,2,0.27239732569245156,10.0,59.95238395415471
RIC,RB,62.0,0 days 00:01:18.977000,HARD,2.0,1,True,78.977,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,59,Late,1:18.977,23.974358974358964,821.974358974359,2,0.1936962750716292,10.0,59.48017765042978
RIC,RB,63.0,0 days 00:01:18.805000,HARD,2.0,1,True,78.805,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,60,Late,1:18.805,22.564102564102555,820.5641025641025,2,0.25940783190066324,10.0,59.874446991403985
RIC,RB,64.0,0 days 00:01:18.637000,HARD,2.0,1,True,78.637,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,61,Late,1:18.637,21.153846153846146,819.1538461538462,2,0.32359121298949073,10.0,60.259547277936946
RIC,RB,65.0,0 days 00:01:18.730000,HARD,2.0,1,True,78.73,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,62,Late,1:18.730,19.743589743589737,817.7435897435897,2,0.28806112702960407,10.0,60.04636676217763
RIC,RB,66.0,0 days 00:01:18.248000,HARD,2.0,1,True,78.248,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,63,Late,1:18.248,18.33333333333333,816.3333333333334,2,0.47220630372492334,10.0,61.15123782234954
RIC,RB,67.0,0 days 00:01:18.219000,HARD,2.0,1,True,78.219,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,64,Late,1:18.219,16.92307692307692,814.9230769230769,2,0.4832855778414507,10.0,61.21771346704871
RIC,RB,68.0,0 days 00:01:18.116000,HARD,2.0,1,True,78.116,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,65,Late,1:18.116,15.512820512820511,813.5128205128206,2,0.5226361031518592,10.0,61.45381661891116
RIC,RB,69.0,0 days 00:01:18.386000,HARD,2.0,1,True,78.386,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,66,Late,1:18.386,14.102564102564102,812.1025641025641,2,0.4194842406876776,10.0,60.83490544412607
RIC,RB,70.0,0 days 00:01:18.706000,HARD,2.0,1,True,78.706,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,67,Late,1:18.706,12.69230769230768,810.6923076923076,2,0.29723018147086516,10.0,60.10138108882519
RIC,RB,71.0,0 days 00:01:18.108000,HARD,2.0,1,True,78.108,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,68,Late,1:18.108,11.28205128205127,809.2820512820513,2,0.5256924546322778,10.0,61.47215472779367
RIC,RB,72.0,0 days 00:01:18.068000,HARD,2.0,1,True,78.068,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,69,Late,1:18.068,9.871794871794862,807.8717948717949,2,0.5409742120343813,10.0,61.563845272206294
RIC,RB,73.0,0 days 00:01:18.512000,HARD,2.0,1,True,78.512,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,70,Late,1:18.512,8.461538461538453,806.4615384615385,2,0.371346704871057,10.0,60.54608022922635
RIC,RB,74.0,0 days 00:01:20.358000,HARD,2.0,1,True,80.358,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,71,Late,1:20.358,7.051282051282044,805.051282051282,2,-0.33390639923591486,10.0,56.31456160458452
RIC,RB,75.0,0 days 00:01:18.645000,HARD,2.0,1,True,78.645,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,72,Late,1:18.645,5.641025641025635,803.6410256410256,2,0.3205348615090722,10.0,60.241209169054436
RIC,RB,76.0,0 days 00:01:18.930000,HARD,2.0,1,True,78.93,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,73,Late,1:18.930,4.230769230769226,802.2307692307693,2,0.211652340019097,10.0,59.58791404011458
RUS,Mercedes,3.0,0 days 00:01:25.319000,MEDIUM,2.0,1,True,85.319,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,0,Early,1:25.319,107.17948717948718,905.1794871794872,5,-1.0,0.0,45.318000000000005
RUS,Mercedes,4.0,0 days 00:01:22.868000,MEDIUM,2.0,1,True,82.868,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,1,Early,1:22.868,105.76923076923077,903.7692307692307,5,-1.0,0.6,45.918000000000006
RUS,Mercedes,5.0,0 days 00:01:23.045000,MEDIUM,2.0,1,True,83.045,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,2,Early,1:23.045,104.35897435897436,902.3589743589744,5,-1.0,1.2,46.51800000000001
RUS,Mercedes,6.0,0 days 00:01:23.012000,MEDIUM,2.0,1,True,83.012,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,3,Early,1:23.012,102.94871794871794,900.9487179487179,5,-1.0,1.7999999999999998,47.118
RUS,Mercedes,7.0,0 days 00:01:21.415000,MEDIUM,2.0,1,True,81.415,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,4,Early,1:21.415,101.53846153846153,899.5384615384615,5,-0.73772683858644,2.4,49.291638968481365
RUS,Mercedes,8.0,0 days 00:01:21.612000,MEDIUM,2.0,1,True,81.612,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,5,Early,1:21.612,100.12820512820512,898.1282051282051,5,-0.812989493791784,3.0,49.4400630372493
RUS,Mercedes,9.0,0 days 00:01:21.433000,MEDIUM,2.0,1,True,81.433,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,6,Early,1:21.433,98.71794871794872,896.7179487179487,5,-0.7446036294173858,3.5999999999999996,50.45037822349569
RUS,Mercedes,10.0,0 days 00:01:21.531000,MEDIUM,2.0,1,True,81.531,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,7,Early,1:21.531,97.3076923076923,895.3076923076923,5,-0.7820439350525333,4.2,50.825736389684806
RUS,Mercedes,11.0,0 days 00:01:21.452000,MEDIUM,2.0,1,True,81.452,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,8,Early,1:21.452,95.8974358974359,893.8974358974359,5,-0.7518624641833804,4.8,51.60682521489972
RUS,Mercedes,12.0,0 days 00:01:20.316000,MEDIUM,2.0,1,True,80.316,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,9,Early,1:20.316,94.48717948717949,892.4871794871794,5,-0.317860553963708,5.3999999999999995,54.810836676217754
RUS,Mercedes,13.0,0 days 00:01:20.525000,MEDIUM,2.0,1,True,80.525,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,10,Early,1:20.525,93.07692307692308,891.0769230769231,5,-0.397707736389688,6.0,54.93175358166188
RUS,Mercedes,14.0,0 days 00:01:20.272000,MEDIUM,2.0,1,True,80.272,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,11,Early,1:20.272,91.66666666666666,889.6666666666666,5,-0.30105062082139783,6.6,56.11169627507162
RUS,Mercedes,15.0,0 days 00:01:20.202000,MEDIUM,2.0,1,True,80.202,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,12,Early,1:20.202,90.25641025641025,888.2564102564103,5,-0.2743075453677179,7.199999999999999,56.87215472779369
RUS,Mercedes,16.0,0 days 00:01:19.913000,MEDIUM,2.0,1,True,79.913,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,13,Early,1:19.913,88.84615384615384,886.8461538461538,5,-0.16389684813753616,7.8,58.13461891117478
RUS,Mercedes,17.0,0 days 00:01:20.150000,MEDIUM,2.0,1,True,80.15,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,14,Early,1:20.150,87.43589743589743,885.4358974358975,5,-0.25444126074498924,8.4,58.19135243553007
RUS,Mercedes,18.0,0 days 00:01:19.438000,MEDIUM,2.0,1,True,79.438,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,15,Early,1:19.438,86.02564102564102,884.025641025641,5,0.01757402101241343,9.0,60.423444126074486
RUS,Mercedes,19.0,0 days 00:01:20.157000,MEDIUM,2.0,1,True,80.157,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,16,Early,1:20.157,84.61538461538461,882.6153846153846,5,-0.2571155682903534,9.6,59.375306590257885
RUS,Mercedes,20.0,0 days 00:01:20.053000,MEDIUM,2.0,1,True,80.053,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,17,Early,1:20.053,83.2051282051282,881.2051282051282,5,-0.21738299904489058,10.0,60.013702005730664
RUS,Mercedes,21.0,0 days 00:01:19.788000,MEDIUM,2.0,1,True,79.788,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,18,Early,1:19.788,81.7948717948718,879.7948717948718,5,-0.11614135625596991,10.0,60.62115186246419
RUS,Mercedes,22.0,0 days 00:01:19.691000,MEDIUM,2.0,1,True,79.691,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,19,Early,1:19.691,80.38461538461539,878.3846153846154,5,-0.07908309455587671,10.0,60.843501432664745
RUS,Mercedes,23.0,0 days 00:01:19.397000,MEDIUM,2.0,1,True,79.397,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,20,Early,1:19.397,78.97435897435898,876.974358974359,5,0.033237822349565946,10.0,61.5174269340974
RUS,Mercedes,24.0,0 days 00:01:19.484000,MEDIUM,2.0,1,True,79.484,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,21,Early,1:19.484,77.56410256410257,875.5641025641025,5,0.0,10.0,61.318000000000005
RUS,Mercedes,25.0,0 days 00:01:18.651000,MEDIUM,2.0,1,True,78.651,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,22,Early,1:18.651,76.15384615384616,874.1538461538462,5,0.3182425978987569,10.0,63.22745558739255
RUS,Mercedes,26.0,0 days 00:01:19.006000,MEDIUM,2.0,1,True,79.006,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,23,Early,1:19.006,74.74358974358975,872.7435897435897,5,0.18261700095510724,10.0,62.41370200573065
RUS,Mercedes,27.0,0 days 00:01:18.927000,MEDIUM,2.0,1,True,78.927,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,24,Mid,1:18.927,73.33333333333333,871.3333333333334,5,0.21279847182425463,10.0,62.594790830945534
RUS,Mercedes,28.0,0 days 00:01:18.679000,MEDIUM,2.0,1,True,78.679,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,25,Mid,1:18.679,71.92307692307692,869.9230769230769,5,0.30754536771728386,10.0,63.16327220630371
RUS,Mercedes,29.0,0 days 00:01:18.624000,MEDIUM,2.0,1,True,78.624,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,26,Mid,1:18.624,70.51282051282051,868.5128205128206,5,0.3285577841451756,10.0,63.28934670487106
RUS,Mercedes,30.0,0 days 00:01:18.811000,MEDIUM,2.0,1,True,78.811,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,27,Mid,1:18.811,69.1025641025641,867.1025641025641,5,0.257115568290348,10.0,62.86069340974209
RUS,Mercedes,31.0,0 days 00:01:19.101000,MEDIUM,2.0,1,True,79.101,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,28,Mid,1:19.101,67.69230769230768,865.6923076923076,5,0.14632282712511732,10.0,62.19593696275071
RUS,Mercedes,32.0,0 days 00:01:19.122000,MEDIUM,2.0,1,True,79.122,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,29,Mid,1:19.122,66.28205128205127,864.2820512820513,5,0.1382999044890139,10.0,62.147799426934085
RUS,Mercedes,33.0,0 days 00:01:18.910000,MEDIUM,2.0,1,True,78.91,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,30,Mid,1:18.910,64.87179487179486,862.8717948717949,5,0.2192932187201515,10.0,62.63375931232091
RUS,Mercedes,34.0,0 days 00:01:19.379000,MEDIUM,2.0,1,True,79.379,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,31,Mid,1:19.379,63.46153846153846,861.4615384615385,5,0.040114613180511745,10.0,61.55868767908308
RUS,Mercedes,35.0,0 days 00:01:20.448000,MEDIUM,2.0,1,True,80.448,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,32,Mid,1:20.448,62.05128205128205,860.0512820512821,5,-0.3682903533906384,10.0,59.10825787965617
RUS,Mercedes,36.0,0 days 00:01:19.728000,MEDIUM,2.0,1,True,79.728,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,33,Mid,1:19.728,60.641025641025635,858.6410256410256,5,-0.09321872015281725,10.0,60.7586876790831
RUS,Mercedes,37.0,0 days 00:01:18.757000,MEDIUM,2.0,1,True,78.757,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,34,Mid,1:18.757,59.230769230769226,857.2307692307693,5,0.2777459407831854,10.0,62.98447564469912
RUS,Mercedes,38.0,0 days 00:01:18.446000,MEDIUM,2.0,1,True,78.446,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,35,Mid,1:18.446,57.82051282051282,855.8205128205128,5,0.39656160458452494,10.0,63.69736962750716
RUS,Mercedes,39.0,0 days 00:01:18.450000,MEDIUM,2.0,1,True,78.45,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,36,Mid,1:18.450,56.41025641025641,854.4102564102564,5,0.3950334288443129,10.0,63.688200573065885
RUS,Mercedes,40.0,0 days 00:01:18.139000,MEDIUM,2.0,1,True,78.139,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,37,Mid,1:18.139,54.99999999999999,853.0,5,0.5138490926456525,10.0,64.40109455587393
RUS,Mercedes,41.0,0 days 00:01:18.308000,MEDIUM,2.0,1,True,78.308,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,38,Mid,1:18.308,53.589743589743584,851.5897435897435,5,0.44928366762177063,10.0,64.01370200573064
RUS,Mercedes,42.0,0 days 00:01:18.204000,MEDIUM,2.0,1,True,78.204,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,39,Mid,1:18.204,52.179487179487175,850.1794871794872,5,0.4890162368672389,10.0,64.25209742120344
RUS,Mercedes,43.0,0 days 00:01:18.684000,MEDIUM,2.0,1,True,78.684,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,40,Mid,1:18.684,50.76923076923077,848.7692307692307,5,0.30563514804202296,10.0,63.15181088825214
RUS,Mercedes,44.0,0 days 00:01:18.177000,MEDIUM,2.0,1,True,78.177,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,41,Mid,1:18.177,49.35897435897436,847.3589743589744,5,0.49933142311365214,10.0,64.31398853868191
RUS,Mercedes,45.0,0 days 00:01:18.449000,MEDIUM,2.0,1,True,78.449,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,42,Mid,1:18.449,47.94871794871794,845.9487179487179,5,0.3954154727793673,10.0,63.690492836676206
RUS,Mercedes,46.0,0 days 00:01:18.387000,MEDIUM,2.0,1,True,78.387,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,43,Mid,1:18.387,46.53846153846153,844.5384615384615,5,0.4191021967526232,10.0,63.83261318051574
RUS,Mercedes,47.0,0 days 00:01:18.314000,MEDIUM,2.0,1,True,78.314,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,44,Mid,1:18.314,45.128205128205124,843.1282051282051,5,0.4469914040114608,10.0,63.99994842406877
RUS,Mercedes,48.0,0 days 00:01:18.702000,MEDIUM,2.0,1,True,78.702,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,45,Mid,1:18.702,43.717948717948715,841.7179487179487,5,0.29875835721107713,10.0,63.110550143266465
RUS,Mercedes,49.0,0 days 00:01:18.985000,MEDIUM,2.0,1,True,78.985,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,46,Mid,1:18.985,42.30769230769231,840.3076923076923,5,0.19063992359121068,10.0,62.46183954154727
RUS,Mercedes,50.0,0 days 00:01:18.447000,MEDIUM,2.0,1,True,78.447,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,47,Mid,1:18.447,40.8974358974359,838.8974358974359,5,0.3961795606494706,10.0,63.69507736389683
RUS,Mercedes,51.0,0 days 00:01:18.049000,MEDIUM,2.0,1,True,78.049,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,48,Mid,1:18.049,39.48717948717949,837.4871794871794,5,0.5482330468003761,10.0,64.60739828080226
RUS,Mercedes,52.0,0 days 00:01:18.602000,MEDIUM,2.0,12,True,78.602,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,49,Mid,1:18.602,38.076923076923066,836.0769230769231,5,0.336962750716328,10.0,63.33977650429797
RUS,Mercedes,53.0,0 days 00:01:20.891000,MEDIUM,2.0,21,True,80.891,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,50,Late,1:20.891,36.66666666666666,834.6666666666666,5,-0.5375358166189138,10.0,58.09278510028652
RUS,Mercedes,54.0,0 days 00:01:18.201000,MEDIUM,2.0,1,True,78.201,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,51,Late,1:18.201,35.25641025641025,833.2564102564103,5,0.49016236867239654,10.0,64.25897421203439
RUS,Mercedes,55.0,0 days 00:01:17.305000,MEDIUM,2.0,1,True,77.305,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,52,Late,1:17.305,33.84615384615384,831.8461538461538,5,0.8324737344794583,10.0,66.31284240687675
RUS,Mercedes,56.0,0 days 00:01:17.071000,MEDIUM,2.0,1,True,77.071,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,53,Late,1:17.071,32.43589743589743,830.4358974358975,5,0.9218720152817538,10.0,66.84923209169052
RUS,Mercedes,57.0,0 days 00:01:16.910000,MEDIUM,2.0,1,True,76.91,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,54,Late,1:16.910,31.025641025641022,829.025641025641,5,0.9833810888252116,10.0,67.21828653295127
RUS,Mercedes,58.0,0 days 00:01:17.142000,MEDIUM,2.0,1,True,77.142,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,55,Late,1:17.142,29.615384615384613,827.6153846153846,5,0.8947468958930249,10.0,66.68648137535816
RUS,Mercedes,59.0,0 days 00:01:16.842000,MEDIUM,2.0,1,True,76.842,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,56,Late,1:16.842,28.205128205128204,826.2051282051282,5,1.0,10.0,67.31800000000001
RUS,Mercedes,60.0,0 days 00:01:16.604000,MEDIUM,2.0,1,True,76.604,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,57,Late,1:16.604,26.794871794871796,824.7948717948718,5,1.0,10.0,67.31800000000001
RUS,Mercedes,61.0,0 days 00:01:16.697000,MEDIUM,2.0,1,True,76.697,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,58,Late,1:16.697,25.384615384615373,823.3846153846154,5,1.0,10.0,67.31800000000001
RUS,Mercedes,62.0,0 days 00:01:16.787000,MEDIUM,2.0,1,True,76.787,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,59,Late,1:16.787,23.974358974358964,821.974358974359,5,1.0,10.0,67.31800000000001
RUS,Mercedes,63.0,0 days 00:01:16.581000,MEDIUM,2.0,1,True,76.581,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,60,Late,1:16.581,22.564102564102555,820.5641025641025,5,1.0,10.0,67.31800000000001
RUS,Mercedes,64.0,0 days 00:01:16.133000,MEDIUM,2.0,1,True,76.133,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,61,Late,1:16.133,21.153846153846146,819.1538461538462,5,1.0,10.0,67.31800000000001
RUS,Mercedes,65.0,0 days 00:01:15.651000,MEDIUM,2.0,1,True,75.651,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,62,Late,1:15.651,19.743589743589737,817.7435897435897,5,1.0,10.0,67.31800000000001
RUS,Mercedes,66.0,0 days 00:01:15.848000,MEDIUM,2.0,1,True,75.848,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,63,Late,1:15.848,18.33333333333333,816.3333333333334,5,1.0,10.0,67.31800000000001
RUS,Mercedes,67.0,0 days 00:01:16.157000,MEDIUM,2.0,1,True,76.157,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,64,Late,1:16.157,16.92307692307692,814.9230769230769,5,1.0,10.0,67.31800000000001
RUS,Mercedes,68.0,0 days 00:01:15.931000,MEDIUM,2.0,1,True,75.931,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,65,Late,1:15.931,15.512820512820511,813.5128205128206,5,1.0,10.0,67.31800000000001
RUS,Mercedes,69.0,0 days 00:01:15.869000,MEDIUM,2.0,1,True,75.869,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,66,Late,1:15.869,14.102564102564102,812.1025641025641,5,1.0,10.0,67.31800000000001
RUS,Mercedes,70.0,0 days 00:01:15.251000,MEDIUM,2.0,1,True,75.251,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,67,Late,1:15.251,12.69230769230768,810.6923076923076,5,1.0,10.0,67.31800000000001
RUS,Mercedes,71.0,0 days 00:01:15.827000,MEDIUM,2.0,1,True,75.827,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,68,Late,1:15.827,11.28205128205127,809.2820512820513,5,1.0,10.0,67.31800000000001
RUS,Mercedes,72.0,0 days 00:01:15.839000,MEDIUM,2.0,1,True,75.839,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,69,Late,1:15.839,9.871794871794862,807.8717948717949,5,1.0,10.0,67.31800000000001
RUS,Mercedes,73.0,0 days 00:01:15.228000,MEDIUM,2.0,1,True,75.228,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,70,Late,1:15.228,8.461538461538453,806.4615384615385,5,1.0,10.0,67.31800000000001
RUS,Mercedes,74.0,0 days 00:01:15.376000,MEDIUM,2.0,1,True,75.376,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,71,Late,1:15.376,7.051282051282044,805.051282051282,5,1.0,10.0,67.31800000000001
RUS,Mercedes,75.0,0 days 00:01:15.525000,MEDIUM,2.0,1,True,75.525,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,72,Late,1:15.525,5.641025641025635,803.6410256410256,5,1.0,10.0,67.31800000000001
RUS,Mercedes,76.0,0 days 00:01:15.753000,MEDIUM,2.0,1,True,75.753,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,73,Late,1:15.753,4.230769230769226,802.2307692307693,5,1.0,10.0,67.31800000000001
RUS,Mercedes,77.0,0 days 00:01:15.532000,MEDIUM,2.0,1,True,75.532,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,74,Late,1:15.532,2.8205128205128176,800.8205128205128,5,1.0,10.0,67.31800000000001
RUS,Mercedes,78.0,0 days 00:01:16.303000,MEDIUM,2.0,1,True,76.303,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,75,Late,1:16.303,1.4102564102564088,799.4102564102564,5,1.0,10.0,67.31800000000001
SAI,Ferrari,3.0,0 days 00:01:25.012000,HARD,2.0,1,True,85.012,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,0,Early,1:25.012,107.17948717948718,905.1794871794872,2,-1.0,0.0,42.318000000000005
SAI,Ferrari,4.0,0 days 00:01:22.358000,HARD,2.0,1,True,82.358,2024,Monaco,R,21.596499999999995,46.318000000000005,0.0,1,Early,1:22.358,105.76923076923077,903.7692307692307,2,-1.0,0.6,42.918000000000006
